order_id;id_tariff;id_city;order_time;assign_time;arrive_time;ride_finish_time
1145399;111;14;05.08.2022 10:04;05.08.2022 10:07;;
1145033;111;17;07.08.2022 9:51;07.08.2022 9:55;07.08.2022 10:03;
1146849;114;17;03.08.2022 2:40;;;
1140016;111;11;01.08.2022 18:28;;;
1145136;113;14;03.08.2022 23:26;03.08.2022 23:33;03.08.2022 23:38;03.08.2022 23:47
1142591;114;12;01.08.2022 20:24;01.08.2022 20:28;;
1142379;111;12;02.08.2022 9:07;02.08.2022 9:08;02.08.2022 9:16;02.08.2022 9:31
1138562;112;11;07.08.2022 0:47;;;
1138929;111;13;02.08.2022 14:16;02.08.2022 14:20;02.08.2022 14:29;02.08.2022 14:37
1140713;112;11;04.08.2022 17:31;;;
1143745;113;13;05.08.2022 3:59;;;
1143388;115;12;04.08.2022 19:12;04.08.2022 19:17;04.08.2022 19:32;04.08.2022 19:51
1144057;111;15;04.08.2022 20:38;;;
1143040;111;12;05.08.2022 7:53;05.08.2022 7:57;05.08.2022 8:00;05.08.2022 8:20
1146701;112;11;03.08.2022 20:09;;;
1139082;112;11;01.08.2022 9:07;;;
1143806;111;14;01.08.2022 18:00;01.08.2022 18:04;01.08.2022 18:12;01.08.2022 18:20
1142617;112;11;07.08.2022 14:13;07.08.2022 14:14;07.08.2022 14:22;07.08.2022 14:45
1143138;114;17;05.08.2022 5:13;;;
1146475;114;11;04.08.2022 10:29;04.08.2022 10:34;04.08.2022 10:42;04.08.2022 11:04
1145759;111;18;03.08.2022 3:57;;;
1142442;114;11;02.08.2022 20:09;02.08.2022 20:12;02.08.2022 20:23;02.08.2022 20:47
1144766;114;15;02.08.2022 10:19;02.08.2022 10:27;02.08.2022 10:38;02.08.2022 10:47
1145322;115;11;02.08.2022 17:45;02.08.2022 17:52;02.08.2022 18:09;02.08.2022 18:30
1139026;114;15;05.08.2022 18:14;;;
1139522;111;17;05.08.2022 18:14;05.08.2022 18:16;05.08.2022 18:23;
1144856;111;12;03.08.2022 14:50;03.08.2022 14:54;;
1137959;112;13;01.08.2022 8:44;01.08.2022 8:48;01.08.2022 8:55;01.08.2022 9:09
1138762;113;11;02.08.2022 8:38;02.08.2022 8:39;02.08.2022 8:51;02.08.2022 9:11
1138400;111;11;04.08.2022 14:13;;;
1138773;111;11;05.08.2022 20:09;05.08.2022 20:11;05.08.2022 20:16;05.08.2022 20:40
1142547;112;11;07.08.2022 0:06;07.08.2022 0:09;07.08.2022 0:14;07.08.2022 0:37
1138396;114;11;07.08.2022 5:18;07.08.2022 5:21;07.08.2022 5:31;07.08.2022 5:58
1146164;111;16;01.08.2022 18:14;01.08.2022 18:16;01.08.2022 18:24;
1141905;111;15;02.08.2022 8:19;02.08.2022 8:21;02.08.2022 8:28;02.08.2022 8:44
1146145;112;11;01.08.2022 16:24;01.08.2022 16:28;;
1137532;114;17;01.08.2022 19:49;;;
1141725;115;14;03.08.2022 9:21;03.08.2022 9:25;03.08.2022 9:46;03.08.2022 9:58
1144649;111;17;02.08.2022 23:17;02.08.2022 23:21;02.08.2022 23:28;
1142982;112;11;06.08.2022 12:00;;;
1141462;111;12;07.08.2022 9:55;;;
1142117;112;11;04.08.2022 19:52;04.08.2022 19:54;04.08.2022 20:04;04.08.2022 20:28
1146479;112;12;01.08.2022 9:36;01.08.2022 9:39;01.08.2022 9:47;01.08.2022 10:07
1140360;114;18;03.08.2022 19:12;;;
1138539;111;18;01.08.2022 7:40;;;
1146673;111;15;04.08.2022 12:41;;;
1144919;114;12;03.08.2022 18:10;03.08.2022 18:12;03.08.2022 18:23;03.08.2022 18:41
1144318;113;12;05.08.2022 14:56;05.08.2022 14:58;;
1137065;113;12;07.08.2022 14:14;07.08.2022 14:17;07.08.2022 14:27;07.08.2022 14:44
1144866;114;12;03.08.2022 5:14;03.08.2022 5:17;03.08.2022 5:29;03.08.2022 5:48
1142650;111;12;01.08.2022 8:38;;;
1144386;111;14;01.08.2022 8:38;01.08.2022 8:39;01.08.2022 8:50;01.08.2022 8:58
1141602;111;15;01.08.2022 18:43;;;
1138676;114;11;05.08.2022 20:02;05.08.2022 20:09;;
1138082;111;19;05.08.2022 9:07;05.08.2022 9:12;05.08.2022 9:15;05.08.2022 9:29
1146677;115;13;01.08.2022 10:19;01.08.2022 10:26;01.08.2022 10:43;
1145236;111;16;06.08.2022 10:57;06.08.2022 11:00;06.08.2022 11:07;
1139290;113;11;07.08.2022 6:27;07.08.2022 6:30;07.08.2022 6:41;07.08.2022 6:59
1145312;113;11;02.08.2022 4:38;02.08.2022 4:44;02.08.2022 4:47;02.08.2022 5:12
1141256;112;11;03.08.2022 9:21;03.08.2022 9:26;03.08.2022 9:29;03.08.2022 9:59
1143876;111;14;03.08.2022 18:57;;;
1142868;112;17;01.08.2022 19:40;01.08.2022 19:42;01.08.2022 19:53;
1146067;111;12;03.08.2022 8:24;03.08.2022 8:30;03.08.2022 8:35;03.08.2022 8:51
1144031;113;12;01.08.2022 18:28;01.08.2022 18:34;01.08.2022 18:40;01.08.2022 19:00
1139753;112;12;05.08.2022 18:43;;;
1137973;113;13;07.08.2022 15:45;07.08.2022 15:49;07.08.2022 16:00;07.08.2022 16:13
1144021;111;12;02.08.2022 20:09;02.08.2022 20:12;02.08.2022 20:17;
1137423;112;12;04.08.2022 9:30;;;
1144868;111;11;04.08.2022 20:38;04.08.2022 20:42;04.08.2022 20:45;
1145238;115;12;03.08.2022 8:52;03.08.2022 8:57;03.08.2022 9:15;03.08.2022 9:35
1142845;111;12;02.08.2022 18:43;02.08.2022 18:44;02.08.2022 18:54;02.08.2022 19:06
1136979;113;14;04.08.2022 12:27;04.08.2022 12:32;;
1139142;112;12;06.08.2022 4:22;06.08.2022 4:26;06.08.2022 4:32;
1146903;111;11;05.08.2022 15:50;;;
1146618;111;12;01.08.2022 23:31;01.08.2022 23:37;01.08.2022 23:37;01.08.2022 23:58
1142215;111;13;07.08.2022 15:33;;;
1146801;111;12;04.08.2022 15:05;;;
1146259;114;17;03.08.2022 6:57;;;
1140440;114;11;01.08.2022 18:14;01.08.2022 18:19;01.08.2022 18:28;01.08.2022 18:52
1146718;112;11;01.08.2022 17:45;01.08.2022 17:50;01.08.2022 17:58;01.08.2022 18:16
1140192;112;11;03.08.2022 19:12;;;
1141105;115;17;04.08.2022 22:44;;;
1146008;112;15;04.08.2022 9:07;04.08.2022 9:08;04.08.2022 9:22;04.08.2022 9:32
1146170;114;11;02.08.2022 0:51;02.08.2022 0:58;02.08.2022 1:06;02.08.2022 1:28
1143553;111;13;03.08.2022 20:38;03.08.2022 20:44;;
1137928;112;17;04.08.2022 19:45;04.08.2022 19:51;04.08.2022 19:57;
1142234;111;12;02.08.2022 8:38;02.08.2022 8:39;;
1142721;112;11;06.08.2022 17:23;06.08.2022 17:25;06.08.2022 17:32;06.08.2022 17:54
1145254;113;11;07.08.2022 19:18;07.08.2022 19:25;07.08.2022 19:28;07.08.2022 19:53
1144963;114;17;03.08.2022 17:15;;;
1139894;112;14;05.08.2022 7:26;05.08.2022 7:32;05.08.2022 7:41;05.08.2022 7:50
1143038;111;19;03.08.2022 19:12;03.08.2022 19:16;03.08.2022 19:21;03.08.2022 19:33
1145622;115;12;01.08.2022 18:43;01.08.2022 18:47;01.08.2022 19:05;01.08.2022 19:19
1142206;111;16;03.08.2022 18:28;03.08.2022 18:34;03.08.2022 18:40;
1142256;114;11;02.08.2022 4:41;02.08.2022 4:45;02.08.2022 4:57;02.08.2022 5:21
1143320;115;14;02.08.2022 9:06;02.08.2022 9:14;02.08.2022 9:33;02.08.2022 9:40
1141395;111;12;03.08.2022 17:31;03.08.2022 17:36;03.08.2022 17:38;03.08.2022 17:57
1138210;112;14;07.08.2022 4:52;07.08.2022 4:58;07.08.2022 5:05;07.08.2022 5:17
1143071;111;18;04.08.2022 11:37;;;
1141796;114;11;05.08.2022 8:09;05.08.2022 8:15;05.08.2022 8:24;05.08.2022 8:46
1139771;114;12;02.08.2022 3:57;02.08.2022 4:02;02.08.2022 4:10;02.08.2022 4:30
1146235;111;12;05.08.2022 11:28;05.08.2022 11:33;05.08.2022 11:38;05.08.2022 11:50
1138393;112;11;03.08.2022 17:31;03.08.2022 17:37;03.08.2022 17:44;03.08.2022 18:05
1141006;111;11;06.08.2022 2:00;06.08.2022 2:03;;
1141844;113;14;01.08.2022 7:26;;;
1139961;112;11;01.08.2022 2:43;01.08.2022 2:46;01.08.2022 2:55;01.08.2022 3:19
1145352;111;13;01.08.2022 19:40;01.08.2022 19:42;01.08.2022 19:52;01.08.2022 20:07
1140765;113;11;05.08.2022 20:38;05.08.2022 20:43;05.08.2022 20:48;05.08.2022 21:12
1136919;114;12;02.08.2022 11:19;;;
1145273;114;13;03.08.2022 3:18;03.08.2022 3:25;;
1138335;111;16;02.08.2022 10:33;02.08.2022 10:37;02.08.2022 10:44;
1139944;111;12;02.08.2022 9:50;;;
1140432;111;17;06.08.2022 22:24;06.08.2022 22:30;06.08.2022 22:37;
1141007;111;18;01.08.2022 20:38;;;
1145789;113;14;01.08.2022 10:19;01.08.2022 10:21;01.08.2022 10:34;
1139620;111;11;05.08.2022 20:07;05.08.2022 20:10;05.08.2022 20:12;05.08.2022 20:37
1138540;113;12;05.08.2022 23:45;05.08.2022 23:47;06.08.2022 0:00;06.08.2022 0:14
1141230;114;11;01.08.2022 19:26;01.08.2022 19:33;;
1146248;113;13;02.08.2022 18:43;02.08.2022 18:45;02.08.2022 18:57;02.08.2022 19:11
1137101;112;11;02.08.2022 16:56;02.08.2022 17:02;;
1141050;115;12;01.08.2022 19:12;01.08.2022 19:14;01.08.2022 19:33;01.08.2022 19:51
1138932;114;14;05.08.2022 18:57;05.08.2022 19:03;;
1142063;113;15;02.08.2022 19:12;02.08.2022 19:17;02.08.2022 19:26;
1141261;112;18;07.08.2022 3:14;;;
1138764;111;14;02.08.2022 19:12;;;
1142164;112;18;04.08.2022 3:10;;;
1141023;111;13;03.08.2022 10:33;03.08.2022 10:35;03.08.2022 10:43;03.08.2022 10:56
1146671;111;18;03.08.2022 6:22;;;
1140229;114;19;05.08.2022 17:31;05.08.2022 17:38;05.08.2022 17:46;05.08.2022 18:01
1143634;113;13;01.08.2022 14:45;01.08.2022 14:51;01.08.2022 14:57;01.08.2022 15:13
1145512;112;19;01.08.2022 19:12;01.08.2022 19:16;;
1144880;113;16;04.08.2022 0:22;04.08.2022 0:26;04.08.2022 0:34;
1136794;111;11;07.08.2022 10:18;07.08.2022 10:22;07.08.2022 10:26;07.08.2022 10:48
1140779;112;12;07.08.2022 10:30;;;
1140388;111;15;02.08.2022 9:21;02.08.2022 9:24;02.08.2022 9:32;02.08.2022 9:47
1141263;111;11;05.08.2022 19:40;05.08.2022 19:42;05.08.2022 19:48;05.08.2022 20:09
1140204;112;13;01.08.2022 18:14;01.08.2022 18:16;01.08.2022 18:25;01.08.2022 18:43
1142029;113;11;07.08.2022 3:45;;;
1140951;114;11;07.08.2022 17:54;;;
1144969;111;11;04.08.2022 19:12;04.08.2022 19:13;04.08.2022 19:18;04.08.2022 19:45
1142655;113;11;04.08.2022 20:24;;;
1142818;113;16;07.08.2022 12:07;;;
1141613;112;12;01.08.2022 18:19;;;
1141924;111;12;03.08.2022 11:04;03.08.2022 11:10;03.08.2022 11:12;03.08.2022 11:32
1144275;111;17;05.08.2022 13:05;05.08.2022 13:08;05.08.2022 13:18;
1139781;114;18;07.08.2022 12:15;;;
1142539;114;11;02.08.2022 3:04;02.08.2022 3:06;02.08.2022 3:16;02.08.2022 3:39
1143242;115;12;01.08.2022 19:55;01.08.2022 20:02;01.08.2022 20:17;01.08.2022 20:38
1139849;111;11;02.08.2022 0:37;02.08.2022 0:38;02.08.2022 0:45;02.08.2022 1:09
1138078;114;11;07.08.2022 2:56;07.08.2022 2:59;07.08.2022 3:12;07.08.2022 3:33
1142129;113;12;01.08.2022 10:33;;;
1146271;111;17;06.08.2022 4:45;06.08.2022 4:50;06.08.2022 4:52;
1143208;113;11;01.08.2022 18:14;;;
1144819;112;12;04.08.2022 17:31;04.08.2022 17:37;;
1145698;111;11;03.08.2022 6:20;03.08.2022 6:26;03.08.2022 6:30;03.08.2022 6:50
1140607;113;13;02.08.2022 19:55;02.08.2022 20:00;;
1146291;111;12;05.08.2022 10:10;05.08.2022 10:13;05.08.2022 10:19;05.08.2022 10:38
1144265;111;13;05.08.2022 1:48;;;
1146756;111;12;04.08.2022 15:29;;;
1141353;111;17;01.08.2022 19:40;;;
1143188;113;16;05.08.2022 18:57;05.08.2022 19:02;05.08.2022 19:11;
1145186;111;12;02.08.2022 20:24;;;
1141294;111;12;06.08.2022 23:15;06.08.2022 23:21;;
1142024;113;16;04.08.2022 9:21;04.08.2022 9:24;04.08.2022 9:33;
1141332;114;11;06.08.2022 1:46;06.08.2022 1:52;06.08.2022 2:02;06.08.2022 2:24
1137237;112;16;04.08.2022 17:52;04.08.2022 17:53;04.08.2022 18:05;
1145740;111;12;04.08.2022 18:00;04.08.2022 18:01;04.08.2022 18:11;04.08.2022 18:24
1138955;115;16;01.08.2022 22:55;01.08.2022 23:00;01.08.2022 23:22;
1138116;113;14;06.08.2022 1:07;06.08.2022 1:11;06.08.2022 1:18;06.08.2022 1:30
1146433;112;15;05.08.2022 10:26;;;
1138064;114;12;06.08.2022 10:23;06.08.2022 10:30;06.08.2022 10:36;06.08.2022 10:56
1144159;111;17;04.08.2022 8:52;;;
1142551;111;11;05.08.2022 19:40;05.08.2022 19:41;05.08.2022 19:49;05.08.2022 20:14
1138025;111;14;04.08.2022 7:12;04.08.2022 7:13;04.08.2022 7:22;04.08.2022 7:29
1146310;112;13;04.08.2022 14:21;04.08.2022 14:22;04.08.2022 14:35;04.08.2022 14:48
1139053;113;11;05.08.2022 17:33;;;
1140226;111;12;01.08.2022 9:56;;;
1145443;113;13;01.08.2022 16:20;;;
1138800;111;12;02.08.2022 10:04;02.08.2022 10:06;02.08.2022 10:10;02.08.2022 10:32
1139555;111;12;03.08.2022 19:40;03.08.2022 19:47;;
1137349;114;11;05.08.2022 7:26;;;
1139387;111;12;01.08.2022 20:24;01.08.2022 20:29;;
1140827;111;16;02.08.2022 7:26;;;
1146267;113;12;04.08.2022 6:57;04.08.2022 6:58;04.08.2022 7:11;04.08.2022 7:27
1139601;111;17;04.08.2022 19:40;04.08.2022 19:44;04.08.2022 19:50;
1144463;111;11;03.08.2022 19:26;03.08.2022 19:28;03.08.2022 19:33;03.08.2022 19:54
1144595;112;16;03.08.2022 20:38;03.08.2022 20:42;03.08.2022 20:52;
1137472;111;12;02.08.2022 20:24;;;
1140269;111;11;02.08.2022 0:11;;;
1137584;111;12;03.08.2022 18:00;;;
1137890;112;15;02.08.2022 22:53;02.08.2022 22:57;02.08.2022 23:07;02.08.2022 23:22
1138969;114;11;03.08.2022 18:44;03.08.2022 18:47;;
1138105;113;11;05.08.2022 7:55;05.08.2022 7:57;;
1138276;114;12;05.08.2022 20:38;;;
1140273;111;13;06.08.2022 0:17;06.08.2022 0:19;06.08.2022 0:24;06.08.2022 0:44
1144000;112;18;03.08.2022 15:06;;;
1145807;111;11;03.08.2022 15:20;03.08.2022 15:24;03.08.2022 15:27;03.08.2022 15:50
1141273;115;16;04.08.2022 9:36;04.08.2022 9:41;;
1140566;111;12;04.08.2022 3:09;04.08.2022 3:14;04.08.2022 3:15;04.08.2022 3:38
1146973;111;12;02.08.2022 1:06;02.08.2022 1:12;02.08.2022 1:12;02.08.2022 1:33
1140775;112;15;02.08.2022 9:50;;;
1138016;114;11;04.08.2022 1:19;;;
1142686;113;13;01.08.2022 7:55;01.08.2022 7:57;;
1146933;112;12;04.08.2022 17:45;04.08.2022 17:49;04.08.2022 17:57;04.08.2022 18:14
1145839;111;13;05.08.2022 17:45;;;
1144250;114;15;07.08.2022 14:15;07.08.2022 14:23;07.08.2022 14:31;07.08.2022 14:48
1139356;112;16;04.08.2022 17:05;04.08.2022 17:08;04.08.2022 17:18;
1139496;112;19;06.08.2022 22:26;;;
1145646;111;14;02.08.2022 18:00;02.08.2022 18:01;;
1141640;115;11;03.08.2022 7:55;03.08.2022 8:00;03.08.2022 8:15;03.08.2022 8:42
1138657;113;11;06.08.2022 20:57;06.08.2022 21:02;06.08.2022 21:11;06.08.2022 21:31
1146685;111;12;03.08.2022 21:48;03.08.2022 21:51;03.08.2022 21:56;03.08.2022 22:16
1145829;113;15;04.08.2022 0:50;04.08.2022 0:52;04.08.2022 1:05;04.08.2022 1:17
1138083;115;19;04.08.2022 15:45;04.08.2022 15:48;04.08.2022 16:09;04.08.2022 16:28
1143713;112;17;03.08.2022 8:52;03.08.2022 8:59;03.08.2022 9:05;
1141459;113;12;03.08.2022 8:52;03.08.2022 8:58;;
1144904;112;15;07.08.2022 1:57;07.08.2022 2:03;07.08.2022 2:13;07.08.2022 2:22
1146375;113;11;03.08.2022 20:38;03.08.2022 20:43;03.08.2022 20:51;03.08.2022 21:11
1142865;111;11;02.08.2022 7:26;02.08.2022 7:28;02.08.2022 7:34;02.08.2022 7:54
1146680;111;15;06.08.2022 1:47;06.08.2022 1:51;06.08.2022 1:57;06.08.2022 2:13
1140490;112;14;02.08.2022 6:37;02.08.2022 6:43;02.08.2022 6:48;02.08.2022 7:02
1138111;111;11;05.08.2022 16:25;;;
1146338;113;11;04.08.2022 19:55;04.08.2022 20:01;;
1144563;112;14;04.08.2022 20:38;;;
1137619;111;12;04.08.2022 19:12;04.08.2022 19:13;;
1146360;112;11;07.08.2022 4:05;07.08.2022 4:06;07.08.2022 4:14;
1137669;113;15;07.08.2022 12:06;;;
1142217;111;16;02.08.2022 9:07;02.08.2022 9:08;02.08.2022 9:19;
1140895;114;11;02.08.2022 18:00;;;
1144011;111;15;03.08.2022 18:28;;;
1145570;115;11;01.08.2022 9:07;;;
1144966;114;14;04.08.2022 10:46;04.08.2022 10:52;04.08.2022 11:01;04.08.2022 11:14
1142654;112;11;02.08.2022 9:50;02.08.2022 9:56;02.08.2022 10:02;02.08.2022 10:22
1145580;111;14;06.08.2022 7:47;06.08.2022 7:48;06.08.2022 7:57;06.08.2022 8:08
1145234;111;11;02.08.2022 4:53;;;
1141731;111;11;04.08.2022 19:12;;;
1144662;111;12;02.08.2022 17:31;02.08.2022 17:33;;
1140632;111;14;01.08.2022 9:21;;;
1142057;111;18;07.08.2022 17:43;;;
1141236;111;14;04.08.2022 7:12;04.08.2022 7:17;;
1139765;111;11;04.08.2022 18:47;04.08.2022 18:52;04.08.2022 18:53;04.08.2022 19:15
1143367;111;12;04.08.2022 20:38;;;
1146892;112;12;04.08.2022 12:29;04.08.2022 12:33;04.08.2022 12:40;04.08.2022 12:59
1144359;111;16;03.08.2022 6:07;03.08.2022 6:10;03.08.2022 6:18;
1143708;111;18;04.08.2022 19:33;;;
1139272;111;12;01.08.2022 9:07;01.08.2022 9:11;01.08.2022 9:13;01.08.2022 9:35
1138181;111;19;03.08.2022 19:11;03.08.2022 19:13;;
1144421;111;14;04.08.2022 19:26;04.08.2022 19:32;04.08.2022 19:37;04.08.2022 19:49
1146418;112;19;06.08.2022 6:40;06.08.2022 6:45;06.08.2022 6:51;06.08.2022 7:06
1136875;111;18;02.08.2022 4:03;;;
1138006;114;11;01.08.2022 19:55;;;
1138917;111;15;01.08.2022 22:29;01.08.2022 22:34;01.08.2022 22:37;01.08.2022 22:51
1141193;112;11;05.08.2022 18:57;05.08.2022 18:59;05.08.2022 19:09;05.08.2022 19:34
1139881;112;14;01.08.2022 18:43;01.08.2022 18:50;01.08.2022 18:56;01.08.2022 19:07
1146131;111;14;03.08.2022 20:59;03.08.2022 21:05;03.08.2022 21:06;03.08.2022 21:18
1139580;111;12;03.08.2022 2:22;;;
1143979;114;12;05.08.2022 16:41;05.08.2022 16:48;05.08.2022 16:56;05.08.2022 17:12
1145211;115;11;07.08.2022 22:20;07.08.2022 22:28;07.08.2022 22:41;07.08.2022 23:02
1138756;112;17;02.08.2022 18:57;02.08.2022 19:02;02.08.2022 19:08;
1139217;112;13;06.08.2022 21:56;;;
1145772;114;15;03.08.2022 9:36;03.08.2022 9:41;;
1145253;113;12;05.08.2022 18:28;05.08.2022 18:31;05.08.2022 18:39;05.08.2022 18:59
1140955;111;15;02.08.2022 11:36;;;
1137911;115;14;03.08.2022 10:14;03.08.2022 10:22;03.08.2022 10:42;03.08.2022 10:54
1137654;111;11;02.08.2022 23:15;02.08.2022 23:18;02.08.2022 23:24;02.08.2022 23:43
1140874;112;11;07.08.2022 19:27;;;
1141314;111;12;03.08.2022 10:19;03.08.2022 10:21;03.08.2022 10:27;03.08.2022 10:45
1142297;113;14;07.08.2022 3:20;07.08.2022 3:22;07.08.2022 3:34;07.08.2022 3:43
1139495;111;11;02.08.2022 18:28;;;
1137707;114;11;02.08.2022 7:40;02.08.2022 7:43;02.08.2022 7:54;02.08.2022 8:17
1140086;111;11;04.08.2022 18:43;04.08.2022 18:45;04.08.2022 18:50;04.08.2022 19:11
1139226;113;11;01.08.2022 18:14;01.08.2022 18:19;01.08.2022 18:27;01.08.2022 18:49
1138220;111;19;05.08.2022 8:24;05.08.2022 8:28;05.08.2022 8:31;05.08.2022 8:45
1140101;114;17;05.08.2022 18:14;;;
1139433;113;15;03.08.2022 17:54;03.08.2022 18:00;03.08.2022 18:10;03.08.2022 18:20
1144928;111;11;04.08.2022 5:09;04.08.2022 5:14;04.08.2022 5:16;04.08.2022 5:37
1140002;114;11;03.08.2022 9:50;;;
1138497;112;12;03.08.2022 9:50;;;
1140088;111;16;06.08.2022 4:36;06.08.2022 4:39;06.08.2022 4:47;
1143843;112;11;01.08.2022 18:57;01.08.2022 18:59;;
1144497;111;11;07.08.2022 10:06;07.08.2022 10:11;07.08.2022 10:14;07.08.2022 10:38
1137466;111;13;03.08.2022 8:38;03.08.2022 8:44;03.08.2022 8:50;03.08.2022 9:02
1140622;112;11;05.08.2022 13:55;05.08.2022 13:59;05.08.2022 14:05;05.08.2022 14:27
1145505;111;11;05.08.2022 15:18;;;
1138651;115;18;07.08.2022 12:18;;;
1140098;111;12;01.08.2022 8:24;01.08.2022 8:25;01.08.2022 8:30;01.08.2022 8:48
1140802;115;11;03.08.2022 7:12;;;
1138589;111;17;02.08.2022 5:10;;;
1145181;114;13;01.08.2022 15:06;01.08.2022 15:09;01.08.2022 15:24;01.08.2022 15:37
1146380;111;11;05.08.2022 9:21;;;
1140278;112;11;02.08.2022 19:12;02.08.2022 19:17;;
1141489;112;12;07.08.2022 19:45;07.08.2022 19:50;07.08.2022 19:58;07.08.2022 20:12
1142179;112;11;02.08.2022 8:38;02.08.2022 8:41;02.08.2022 8:52;02.08.2022 9:10
1140198;113;11;04.08.2022 17:31;04.08.2022 17:35;04.08.2022 17:42;
1143793;111;11;04.08.2022 15:15;;;
1137488;112;11;05.08.2022 19:26;;;
1139353;111;11;04.08.2022 18:28;;;
1143981;111;12;03.08.2022 19:12;;;
1138072;112;11;04.08.2022 2:15;04.08.2022 2:21;04.08.2022 2:27;04.08.2022 2:51
1139462;114;13;07.08.2022 7:56;07.08.2022 8:00;;
1139716;114;18;03.08.2022 10:33;;;
1141511;111;15;05.08.2022 19:40;05.08.2022 19:44;;
1137436;111;12;04.08.2022 17:34;04.08.2022 17:35;04.08.2022 17:44;04.08.2022 18:00
1137470;114;11;01.08.2022 20:24;01.08.2022 20:31;01.08.2022 20:41;01.08.2022 21:04
1141763;114;18;05.08.2022 22:14;;;
1141605;112;12;01.08.2022 17:31;01.08.2022 17:34;01.08.2022 17:40;01.08.2022 17:57
1146196;112;14;02.08.2022 18:29;02.08.2022 18:36;02.08.2022 18:42;02.08.2022 18:55
1143521;114;14;06.08.2022 8:02;06.08.2022 8:07;06.08.2022 8:18;06.08.2022 8:31
1140818;112;12;05.08.2022 10:04;05.08.2022 10:07;;
1138815;114;11;03.08.2022 2:14;03.08.2022 2:19;03.08.2022 2:29;03.08.2022 2:52
1146097;111;16;03.08.2022 5:43;;;
1136914;111;11;02.08.2022 20:38;;;
1139592;113;15;06.08.2022 1:47;06.08.2022 1:53;06.08.2022 2:00;06.08.2022 2:14
1140157;112;11;02.08.2022 18:28;02.08.2022 18:31;;
1138159;111;14;05.08.2022 12:38;;;
1139034;111;13;06.08.2022 18:28;06.08.2022 18:29;06.08.2022 18:37;
1146203;113;17;05.08.2022 18:57;;;
1145666;113;15;03.08.2022 4:51;;;
1141213;112;11;03.08.2022 22:42;03.08.2022 22:47;03.08.2022 22:51;
1144344;114;12;04.08.2022 8:52;04.08.2022 8:56;;
1144634;114;11;04.08.2022 20:09;04.08.2022 20:15;04.08.2022 20:23;04.08.2022 20:44
1143890;114;11;06.08.2022 18:39;06.08.2022 18:42;06.08.2022 18:56;06.08.2022 19:18
1139647;112;13;01.08.2022 8:03;01.08.2022 8:06;01.08.2022 8:14;01.08.2022 8:27
1143586;112;15;05.08.2022 1:18;05.08.2022 1:25;05.08.2022 1:34;05.08.2022 1:47
1142928;112;15;01.08.2022 1:59;01.08.2022 2:05;01.08.2022 2:13;01.08.2022 2:24
1145994;111;19;06.08.2022 11:23;;;
1141483;111;13;03.08.2022 20:38;03.08.2022 20:39;03.08.2022 20:46;03.08.2022 21:04
1146605;111;11;07.08.2022 7:10;07.08.2022 7:12;;
1141130;111;11;02.08.2022 0:18;;;
1142898;112;12;06.08.2022 7:07;06.08.2022 7:09;06.08.2022 7:16;06.08.2022 7:38
1140276;115;13;06.08.2022 7:22;06.08.2022 7:27;06.08.2022 7:47;06.08.2022 7:58
1136945;112;12;07.08.2022 11:46;07.08.2022 11:50;07.08.2022 11:57;07.08.2022 12:16
1141430;112;11;01.08.2022 20:24;01.08.2022 20:28;01.08.2022 20:35;01.08.2022 20:59
1146205;111;11;06.08.2022 2:41;06.08.2022 2:46;06.08.2022 2:50;06.08.2022 3:12
1145462;113;11;05.08.2022 11:54;05.08.2022 11:58;05.08.2022 12:03;05.08.2022 12:29
1145734;112;12;01.08.2022 10:33;01.08.2022 10:39;;
1139893;111;12;07.08.2022 8:37;;;
1144213;111;14;03.08.2022 19:55;;;
1137793;112;18;01.08.2022 8:38;;;
1139220;113;11;01.08.2022 7:55;01.08.2022 7:57;;
1144069;111;12;01.08.2022 18:14;;;
1142889;114;13;07.08.2022 17:38;07.08.2022 17:46;07.08.2022 17:53;07.08.2022 18:11
1141515;113;15;05.08.2022 19:40;;;
1139100;111;11;03.08.2022 7:55;03.08.2022 8:00;03.08.2022 8:04;03.08.2022 8:26
1137072;112;11;07.08.2022 3:22;07.08.2022 3:26;07.08.2022 3:34;07.08.2022 3:54
1144588;112;15;01.08.2022 6:01;01.08.2022 6:04;;
1137104;112;19;04.08.2022 13:00;;;
1137576;112;11;04.08.2022 19:14;;;
1139170;111;11;07.08.2022 7:52;;;
1138346;111;11;07.08.2022 7:10;07.08.2022 7:15;07.08.2022 7:17;07.08.2022 7:40
1145486;115;11;03.08.2022 8:20;03.08.2022 8:23;;
1136960;114;12;03.08.2022 7:26;03.08.2022 7:32;;
1138783;113;15;02.08.2022 7:26;02.08.2022 7:32;02.08.2022 7:42;02.08.2022 7:56
1142136;112;12;02.08.2022 20:38;;;
1143254;111;12;01.08.2022 0:13;01.08.2022 0:18;01.08.2022 0:19;01.08.2022 0:41
1143933;111;19;06.08.2022 9:18;06.08.2022 9:21;;
1144300;111;11;02.08.2022 8:24;02.08.2022 8:27;02.08.2022 8:29;02.08.2022 8:57
1145708;112;12;06.08.2022 17:23;;;
1145445;112;12;01.08.2022 3:34;;;
1146902;111;13;06.08.2022 23:19;;;
1142669;114;11;01.08.2022 19:12;01.08.2022 19:19;01.08.2022 19:29;01.08.2022 19:51
1142668;114;15;05.08.2022 13:59;05.08.2022 14:07;05.08.2022 14:16;05.08.2022 14:28
